,UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),POSTED_BY_Builder,POSTED_BY_Dealer,POSTED_BY_Owner,BHK_OR_RK_BHK,BHK_OR_RK_RK
9360,0.0,0.0,0.2857142857142857,0.3950566618389908,0.0,0.0,0.6847363623741354,0.567221358422155,0.23216601815823606,0.0,0.0,1.0,1.0,0.0
9361,0.0,1.0,0.5714285714285714,0.38622687148282114,0.0,0.0,0.2135239220180526,0.6208229022962728,0.29234760051880676,1.0,0.0,0.0,1.0,0.0
9362,0.0,0.0,0.2857142857142857,0.4149645346603195,0.0,0.0,0.47145106929081165,0.32426816203731423,0.19066147859922178,0.0,1.0,0.0,1.0,0.0
9363,0.0,1.0,0.2857142857142857,0.4323642066042215,0.0,0.0,0.7369637551529824,0.5544769787771884,0.28508430609597923,0.0,1.0,0.0,1.0,0.0
9364,0.0,0.0,0.5714285714285714,0.43749977520007954,0.0,0.0,0.21730299766946165,0.7614027035908313,0.20622568093385213,0.0,0.0,1.0,1.0,0.0
9365,0.0,0.0,0.5714285714285714,0.4941180113472633,0.0,0.0,0.4885237207932566,0.3334508860194516,0.1543450064850843,0.0,1.0,0.0,1.0,0.0
9366,0.0,0.0,0.5714285714285714,0.6724284404621538,0.0,0.0,0.6749195219182926,0.5956738533674368,0.4396887159533074,0.0,0.0,1.0,1.0,0.0
9367,0.0,1.0,0.2857142857142857,0.47331512795052605,0.0,0.0,0.5595828248954844,0.6616040240016501,0.2472114137483787,1.0,0.0,0.0,1.0,0.0
9368,0.0,0.0,0.5714285714285714,0.7219280436334032,0.0,0.0,0.39191285534079606,0.3265647579000799,1.0,0.0,1.0,0.0,1.0,0.0
9369,0.0,0.0,0.5714285714285714,0.6880157921492189,0.0,0.0,0.6749151423197881,0.5986011804082194,0.377431906614786,0.0,1.0,0.0,1.0,0.0
9370,0.0,1.0,0.2857142857142857,0.41885938877950063,0.0,0.0,0.3781265598620687,0.3736218067877317,0.41893644617380027,0.0,1.0,0.0,1.0,0.0
9371,0.0,0.0,0.0,0.17641531318401213,0.0,0.0,0.511048498963633,0.1470522388568858,0.06718547341115434,0.0,0.0,1.0,1.0,0.0
9372,0.0,1.0,0.5714285714285714,0.24348270440404962,0.0,0.0,0.37499999999999994,0.3832455898127325,0.3099870298313878,0.0,1.0,0.0,1.0,0.0
9373,0.0,0.0,0.5714285714285714,0.5139302812489177,0.0,0.0,0.677313445971083,0.5938381024896913,0.3359273670557717,0.0,0.0,1.0,1.0,0.0
9374,0.0,1.0,0.2857142857142857,0.4842415702340738,0.0,0.0,0.37782416042208916,0.3812893245600355,0.48638132295719844,0.0,1.0,0.0,1.0,0.0
9375,0.0,1.0,0.2857142857142857,0.3507165906399154,0.0,0.0,0.6853111550859627,0.6163435882817101,0.12840466926070038,0.0,0.0,1.0,1.0,0.0
9376,0.0,1.0,0.5714285714285714,0.5721306638524108,0.0,0.0,0.20893902983370655,0.6144992779681733,0.40285343709468224,0.0,1.0,0.0,1.0,0.0
9377,0.0,1.0,0.2857142857142857,0.563493223454552,0.0,0.0,0.6833983062553806,0.580621899452928,0.18028534370946822,0.0,0.0,1.0,1.0,0.0
9378,0.0,1.0,0.2857142857142857,0.35104143745141675,0.0,0.0,0.3916576549522665,0.3162835729913338,1.0,0.0,1.0,0.0,1.0,0.0
9379,0.0,1.0,0.0,0.3356161509642624,0.0,0.0,0.3970648019598821,0.3156297685516156,0.4708171206225681,0.0,1.0,0.0,1.0,0.0
9380,0.0,0.0,0.0,0.16445030616478404,0.0,0.0,0.4119110490523317,0.31123220335135393,0.09208819714656291,0.0,1.0,0.0,1.0,0.0
9381,0.0,1.0,0.2857142857142857,0.355456718255523,0.0,0.0,0.455348262122048,0.6980305017355182,0.14915693904020752,0.0,0.0,1.0,1.0,0.0
9382,0.0,0.0,0.2857142857142857,0.4725829354016602,0.0,0.0,0.37782416042208916,0.3812893245600355,0.569390402075227,0.0,1.0,0.0,1.0,0.0
9383,0.0,0.0,0.2857142857142857,0.4743176292037952,0.0,0.0,0.21484045004280755,0.7743933841019519,0.8287937743190661,0.0,0.0,1.0,1.0,0.0
9384,0.0,0.0,0.5714285714285714,0.7126301104989617,0.0,0.0,0.7363652889357257,0.5622856652151595,0.24254215304798962,0.0,1.0,0.0,1.0,0.0
9385,0.0,0.0,0.2857142857142857,0.4148169308720798,0.0,0.0,0.32333615501790125,0.4020952041233157,0.3099870298313878,0.0,0.0,1.0,1.0,0.0
9386,0.0,1.0,0.0,0.2599161260804159,0.0,0.0,0.5595828248954844,0.6616040240016501,0.16108949416342414,0.0,1.0,0.0,1.0,0.0
9387,0.0,0.0,0.2857142857142857,0.3348022740115736,0.0,0.0,0.2154327907405344,0.7761522241073644,0.1543450064850843,0.0,0.0,1.0,1.0,0.0
9388,0.0,0.0,0.5714285714285714,0.7176781758273268,0.0,0.0,0.42840802008649587,1.0,0.4495460440985733,0.0,1.0,0.0,1.0,0.0
9389,0.0,0.0,0.2857142857142857,0.25558200489272753,0.0,0.0,0.3970648019598821,0.3156297685516156,0.8287937743190661,0.0,1.0,0.0,1.0,0.0
9390,0.0,0.0,0.0,0.020604542766714216,0.0,0.0,0.6767368777463487,0.5956620686369991,0.18028534370946822,0.0,0.0,1.0,1.0,0.0
9391,0.0,0.0,0.2857142857142857,0.3970478448910272,0.0,0.0,0.5595828248954844,0.6616040240016501,0.17509727626459143,0.0,1.0,0.0,1.0,0.0
9392,0.0,0.0,0.0,0.2940160981086767,0.0,0.0,0.3925936757650655,0.3304811339490916,0.3411154345006485,0.0,1.0,0.0,1.0,0.0
9393,0.0,1.0,0.2857142857142857,0.4029696578704969,0.0,0.0,0.3987455616616102,0.3243521127354603,0.4915693904020752,0.0,1.0,0.0,1.0,0.0
9394,0.0,0.0,0.2857142857142857,0.3713724171066867,0.0,0.0,0.5169622293955574,0.5994414316884447,0.14396887159533073,0.0,0.0,1.0,1.0,0.0
9395,0.0,0.0,0.5714285714285714,0.5195206753699634,0.0,0.0,0.3814290138694782,0.37845001084815433,0.3722438391699092,0.0,0.0,1.0,1.0,0.0
9396,0.0,1.0,0.0,0.2682612138895128,0.0,0.0,0.5595828248954844,0.6616040240016501,0.36186770428015563,0.0,1.0,0.0,1.0,0.0
9397,0.0,0.0,0.2857142857142857,0.464434528394201,0.0,0.0,0.49699785920490397,1.0,0.41374837872892345,0.0,1.0,0.0,1.0,0.0
9398,0.0,0.0,0.2857142857142857,0.47116686212783815,0.0,0.0,0.21275502135764468,0.610685925273148,0.32036316472114135,0.0,0.0,1.0,1.0,0.0
9399,0.0,0.0,0.2857142857142857,0.3515519742078279,0.0,0.0,0.49192356168362666,1.0,0.1543450064850843,0.0,1.0,0.0,1.0,0.0
9400,0.0,1.0,0.2857142857142857,0.5322293284112875,0.0,0.0,0.2135239220180526,0.6208229022962728,0.4915693904020752,0.0,1.0,0.0,1.0,0.0
9401,0.0,0.0,0.5714285714285714,0.533915165155845,0.0,0.0,0.7390495981244902,0.5513004977249887,0.14345006485084305,0.0,0.0,1.0,1.0,0.0
9402,0.0,0.0,0.2857142857142857,0.42087716386019897,0.0,0.0,0.3770994552371298,0.37808139688503495,0.35149156939040205,0.0,0.0,1.0,1.0,0.0
9403,0.0,1.0,0.5714285714285714,0.6797915398101223,0.0,0.0,0.7379919250856657,0.5525581145374074,0.24773022049286642,0.0,0.0,1.0,1.0,0.0
9404,0.0,0.0,0.2857142857142857,0.33565460582727524,0.0,0.0,0.393718699926837,0.3665481774046029,0.32555123216601817,0.0,0.0,1.0,1.0,0.0
9405,0.0,1.0,0.5714285714285714,0.5331896358695924,0.0,0.0,0.6753475980802208,0.5985311542994589,0.43242542153047986,0.0,1.0,0.0,1.0,0.0
9406,0.0,1.0,0.2857142857142857,0.41488973581277816,0.0,0.0,0.39001305653008195,0.3143334482034419,0.4656290531776913,0.0,1.0,0.0,1.0,0.0
9407,0.0,1.0,0.2857142857142857,0.42858511874803895,0.0,0.0,0.4531808343324539,0.7022870843448032,0.21815823605706872,1.0,0.0,0.0,1.0,0.0
9408,0.0,0.0,0.0,0.2623501776753825,0.0,0.0,0.3831747277517284,0.32096403374700166,0.11543450064850844,0.0,1.0,0.0,1.0,0.0
9409,0.0,0.0,0.2857142857142857,0.2841325319088625,0.0,0.0,0.21630871044142436,0.7764189311646437,0.3359273670557717,0.0,0.0,1.0,1.0,0.0
9410,0.0,0.0,0.2857142857142857,0.2956817167884204,0.0,0.0,0.5006165616529694,1.0,0.10920881971465629,0.0,1.0,0.0,1.0,0.0
9411,0.0,0.0,0.5714285714285714,0.42091022301000236,0.0,0.0,0.49749562424844024,1.0,0.20622568093385213,0.0,0.0,1.0,1.0,0.0
9412,0.0,0.0,0.5714285714285714,0.7791191876231245,0.0,0.0,0.21397867526141162,0.6080234445427317,1.0,0.0,1.0,0.0,1.0,0.0
9413,0.0,0.0,0.2857142857142857,0.4861979772049973,0.0,0.0,0.6254658945868519,0.5033028412736984,0.1543450064850843,0.0,0.0,1.0,1.0,0.0
9414,0.0,0.0,0.2857142857142857,0.4147594717231564,0.0,0.0,0.4286138908080868,1.0,0.19584954604409857,0.0,0.0,1.0,1.0,0.0
9415,0.0,1.0,0.5714285714285714,0.5876374671712093,0.0,0.0,0.4895425692831769,0.3404084047953182,0.17509727626459143,0.0,0.0,1.0,1.0,0.0
9416,0.0,0.0,0.2857142857142857,0.4941180113472633,0.0,0.0,0.6443061283721874,0.6773942602656469,0.14345006485084305,0.0,1.0,0.0,1.0,0.0
9417,0.0,1.0,0.2857142857142857,0.4308545326387215,0.0,0.0,0.49875493636976026,0.49987410496522955,0.10765239948119326,0.0,0.0,1.0,1.0,0.0
9418,0.0,0.0,0.5714285714285714,0.5338330932240227,0.0,0.0,0.7370968594372596,0.5649390282857096,0.3359273670557717,0.0,1.0,0.0,1.0,0.0
9419,0.0,0.0,0.2857142857142857,0.45731069588615375,0.0,0.0,0.5595828248954844,0.6616040240016501,0.4656290531776913,0.0,1.0,0.0,1.0,0.0
9420,0.0,0.0,0.5714285714285714,0.8627754618936356,0.0,0.0,0.45541111527896333,0.31495369717386,0.569390402075227,0.0,1.0,0.0,1.0,0.0
9421,0.0,1.0,0.8571428571428571,0.7995955683780911,0.0,0.0,0.20907820045374997,0.7740029993999702,0.4495460440985733,0.0,1.0,0.0,1.0,0.0
9422,0.0,0.0,0.5714285714285714,0.9547712107213104,0.0,0.0,0.45541111527896333,0.31495369717386,0.41374837872892345,0.0,1.0,0.0,1.0,0.0
9423,0.0,1.0,0.0,0.12660528352228465,0.0,0.0,0.39557236499384546,0.32131800983441927,0.3146562905317769,0.0,1.0,0.0,1.0,0.0
9424,0.0,1.0,0.2857142857142857,0.25637077252740925,0.0,0.0,0.39640194380785726,0.3225331395923652,0.6731517509727626,0.0,1.0,0.0,1.0,0.0
9425,0.0,0.0,0.2857142857142857,0.42164547179962325,0.0,0.0,0.44275070212657913,0.7661601372437294,0.880674448767834,0.0,1.0,0.0,1.0,0.0
9426,0.0,0.0,0.2857142857142857,0.397179113462733,0.0,0.0,0.1937199546226247,0.5511423342375323,0.2518806744487678,0.0,0.0,1.0,1.0,0.0
9427,0.0,0.0,0.5714285714285714,0.49797390265645575,0.0,0.0,0.6837047301912831,0.5487494757345566,0.1833981841763943,0.0,0.0,1.0,1.0,0.0
9428,0.0,1.0,0.2857142857142857,0.3273114808990067,0.0,0.0,0.5139935718147033,0.7579023285262796,0.13203631647211414,1.0,0.0,0.0,1.0,0.0
9429,0.0,0.0,0.2857142857142857,0.42279747406409784,0.0,0.0,0.21275502135764468,0.610685925273148,0.36186770428015563,0.0,0.0,1.0,1.0,0.0
9430,0.0,0.0,0.2857142857142857,0.3986919407491105,0.0,0.0,0.21350591535798535,0.6211580228149893,0.22697795071335927,0.0,0.0,1.0,1.0,0.0
9431,0.0,0.0,0.5714285714285714,0.6726979951115645,0.0,0.0,0.7546922811233505,0.4853579221113673,0.20622568093385213,0.0,0.0,1.0,1.0,0.0
9432,0.0,0.0,0.5714285714285714,0.5931793608555357,0.0,0.0,0.45541111527896333,0.31495369717386,0.23216601815823606,0.0,1.0,0.0,1.0,0.0
9433,0.0,1.0,0.5714285714285714,0.6705430117406437,0.0,0.0,0.6724231803626379,0.6000478491068222,0.45525291828793774,0.0,1.0,0.0,1.0,0.0
9434,0.0,0.0,0.5714285714285714,0.8927659125903455,0.0,0.0,0.7377182889547829,0.5647439599845132,0.6212710765239948,0.0,0.0,1.0,1.0,0.0
9435,0.0,0.0,0.5714285714285714,0.5733827612706373,0.0,0.0,0.213545390928289,0.6150914916851278,0.2840466926070039,0.0,0.0,1.0,1.0,0.0
9436,0.0,1.0,0.5714285714285714,0.733105348085955,0.0,0.0,0.7364304206675385,0.565069094494806,0.3888456549935149,0.0,1.0,0.0,1.0,0.0
9437,0.0,0.0,0.5714285714285714,0.6480897718085343,0.0,0.0,0.21530214258244557,0.6121867417068678,0.7250324254215305,0.0,0.0,1.0,1.0,0.0
9438,0.0,0.0,0.2857142857142857,0.454527650087007,0.0,0.0,0.5015759008686165,0.50495164911176,0.20622568093385213,0.0,1.0,0.0,1.0,0.0
9439,0.0,1.0,0.2857142857142857,0.4307452037784594,0.0,0.0,0.21275502135764468,0.610685925273148,0.41374837872892345,0.0,0.0,1.0,1.0,0.0
9440,0.0,1.0,0.2857142857142857,0.5277933912949573,0.0,0.0,0.2114408458874918,0.6155573606868083,0.7250324254215305,0.0,1.0,0.0,1.0,0.0
9441,0.0,0.0,0.5714285714285714,0.572962758979765,0.0,0.0,0.5903084604492073,0.664004883716343,0.1828793774319066,1.0,0.0,0.0,1.0,0.0
9442,0.0,1.0,0.2857142857142857,0.47428572154311854,0.0,0.0,0.39001305653008195,0.3143334482034419,0.9844357976653696,0.0,1.0,0.0,1.0,0.0
9443,0.0,1.0,0.2857142857142857,0.492135903503578,0.0,0.0,0.39579980819725896,0.3253188017683053,0.7250324254215305,0.0,1.0,0.0,1.0,0.0
9444,0.0,1.0,0.2857142857142857,0.38436796132607637,0.0,0.0,0.19189617735622094,0.5503189537293025,0.2607003891050584,0.0,1.0,0.0,1.0,0.0
9445,0.0,0.0,0.5714285714285714,0.5671757566096142,0.0,0.0,0.4851923851092231,0.5003647219008291,0.23683527885862515,0.0,1.0,0.0,1.0,0.0
9446,0.0,0.0,0.8571428571428571,0.9999999999999999,0.0,0.0,0.1238932636211727,0.5301676849294008,1.0,0.0,1.0,0.0,1.0,0.0
9447,0.0,0.0,0.5714285714285714,0.605547444543459,0.0,0.0,0.112786542630124,0.5439632625294308,0.26848249027237353,0.0,0.0,1.0,1.0,0.0
9448,0.0,1.0,0.5714285714285714,0.6292277201648601,0.0,0.0,0.21637842891491416,0.611647807376472,0.569390402075227,0.0,1.0,0.0,1.0,0.0
9449,0.0,0.0,0.5714285714285714,0.5856406102813185,0.0,0.0,0.4312580734051485,1.0,0.2793774319066148,0.0,1.0,0.0,1.0,0.0
9450,0.0,0.0,0.5714285714285714,0.6110359132532593,0.0,0.0,0.5595828248954844,0.6616040240016501,1.0,0.0,1.0,0.0,1.0,0.0
9451,0.0,0.0,0.2857142857142857,0.37782860104288374,0.0,0.0,0.5595828248954844,0.6616040240016501,0.569390402075227,0.0,1.0,0.0,1.0,0.0
9452,0.0,1.0,0.5714285714285714,0.6318754065548116,0.0,0.0,0.21277100097380958,0.617776859602551,0.6212710765239948,0.0,1.0,0.0,1.0,0.0
9453,0.0,0.0,0.9999999999999999,0.236594394415035,0.0,0.0,0.5156135793831229,0.4982940827379867,0.13618677042801555,0.0,0.0,1.0,1.0,0.0
9454,0.0,0.0,0.5714285714285714,0.9999999999999999,0.0,0.0,0.21467464672915593,0.7693394094162969,1.0,0.0,1.0,0.0,1.0,0.0
9455,0.0,1.0,0.5714285714285714,0.7371984192105573,0.0,0.0,0.21530214258244557,0.6121867417068678,0.569390402075227,0.0,1.0,0.0,1.0,0.0
9456,0.0,0.0,0.0,0.21953619585840958,0.0,0.0,0.4946979189686684,0.49091243771614845,0.06355382619974059,0.0,0.0,1.0,1.0,0.0
9457,0.0,0.0,0.5714285714285714,0.5146372662505424,0.0,0.0,0.3922444915599809,0.3295573971574486,0.880674448767834,0.0,1.0,0.0,1.0,0.0
9458,0.0,0.0,0.2857142857142857,0.38915808762187765,0.0,0.0,0.21275502135764468,0.610685925273148,0.23216601815823606,0.0,1.0,0.0,1.0,0.0
9459,0.0,0.0,0.2857142857142857,0.49854478449627315,0.0,0.0,0.7796293007213435,0.545180501133876,0.32814526588845655,0.0,0.0,1.0,1.0,0.0
9460,0.0,1.0,0.0,0.0981319506571221,0.0,0.0,0.39557236499384546,0.32131800983441927,0.23216601815823606,0.0,1.0,0.0,1.0,0.0
9461,0.0,1.0,0.2857142857142857,0.4452011226959073,0.0,0.0,0.3926530666718117,0.3300205370636595,0.6212710765239948,0.0,1.0,0.0,1.0,0.0
9462,0.0,1.0,0.8571428571428571,0.987200882311576,0.0,0.0,0.6725105947814363,0.5990009308696544,0.5175097276264591,0.0,1.0,0.0,1.0,0.0
9463,0.0,0.0,0.5714285714285714,0.464845251410342,0.0,0.0,0.49947964155471963,1.0,0.20622568093385213,0.0,1.0,0.0,1.0,0.0
9464,0.0,1.0,0.5714285714285714,0.7237317919135443,0.0,0.0,0.45038049537520314,0.5735975178380492,0.4495460440985733,0.0,1.0,0.0,1.0,0.0
9465,0.0,1.0,0.5714285714285714,0.34942436652009273,0.0,0.0,0.5595828248954844,0.6616040240016501,1.0,0.0,1.0,0.0,1.0,0.0
9466,0.0,1.0,0.0,0.13758154043003878,0.0,0.0,0.5733140498822065,0.3305591612695693,0.037094682230869,1.0,0.0,0.0,1.0,0.0
9467,0.0,1.0,0.5714285714285714,0.3912854963944229,0.0,0.0,0.39640194380785726,0.3225331395923652,1.0,0.0,1.0,0.0,1.0,0.0
9468,0.0,0.0,0.2857142857142857,0.3892008185274789,0.0,0.0,0.38047861140213085,0.3717630446731839,0.20622568093385213,0.0,1.0,0.0,1.0,0.0
9469,0.0,0.0,0.5714285714285714,0.49262462425635867,0.0,0.0,0.6749151423197881,0.5986011804082194,0.32036316472114135,0.0,0.0,1.0,1.0,0.0
9470,0.0,0.0,0.5714285714285714,0.6645066652176087,0.0,0.0,0.39021043438160014,0.31516024008100985,1.0,0.0,1.0,0.0,1.0,0.0
9471,0.0,0.0,0.5714285714285714,0.6724688598702254,0.0,0.0,0.5595828248954844,0.6616040240016501,0.7769130998702983,0.0,1.0,0.0,1.0,0.0
9472,0.0,0.0,0.5714285714285714,0.6221845533137174,0.0,0.0,0.21530214258244557,0.6121867417068678,0.4396887159533074,0.0,1.0,0.0,1.0,0.0
9473,0.0,0.0,0.5714285714285714,0.5669420483001365,0.0,0.0,0.39238236013722577,0.33265231547003893,0.569390402075227,0.0,1.0,0.0,1.0,0.0
9474,0.0,0.0,0.2857142857142857,0.4481858439303093,0.0,0.0,0.2148391775918907,0.6102757546290105,0.496757457846952,0.0,1.0,0.0,1.0,0.0
9475,0.0,1.0,0.5714285714285714,0.3915438867108705,0.0,0.0,0.3965232705231832,0.32322347669643925,0.9325551232166018,0.0,1.0,0.0,1.0,0.0
9476,0.0,0.0,0.2857142857142857,0.31580758223237276,0.0,0.0,0.3743404561387353,0.3760691231503088,0.36186770428015563,0.0,0.0,1.0,1.0,0.0
9477,0.0,0.0,0.2857142857142857,0.4743532956483176,0.0,0.0,0.1228123017713818,0.5283983006914896,0.20622568093385213,0.0,0.0,1.0,1.0,0.0
9478,0.0,0.0,0.2857142857142857,0.4743736789078377,0.0,0.0,0.6847363623741354,0.567221358422155,0.28923476005188065,0.0,1.0,0.0,1.0,0.0
9479,0.0,0.0,0.8571428571428571,0.6798793252043387,0.0,0.0,0.6743288975497095,0.5964164774597176,0.5175097276264591,0.0,1.0,0.0,1.0,0.0
9480,0.0,0.0,0.2857142857142857,0.46249543298847223,0.0,0.0,0.21223559505664052,0.6184108781001125,0.35149156939040205,0.0,0.0,1.0,1.0,0.0
9481,0.0,0.0,0.5714285714285714,0.33563188143106987,0.0,0.0,0.6031794494323863,1.0,0.21660181582360571,0.0,0.0,1.0,1.0,0.0
9482,0.0,1.0,0.5714285714285714,0.7913020598720808,0.0,0.0,0.7363818899814081,0.5553688347717518,0.5278858625162127,0.0,1.0,0.0,1.0,0.0
9483,0.0,0.0,0.0,0.3356400618776877,0.0,0.0,0.6779415336620085,0.5946740120271228,0.12840466926070038,0.0,0.0,1.0,1.0,0.0
9484,0.0,0.0,0.5714285714285714,0.6922753834211177,0.0,0.0,0.3929340711812594,0.3192762122487016,1.0,0.0,1.0,0.0,1.0,0.0
9485,0.0,0.0,0.2857142857142857,0.37333432432035574,0.0,0.0,0.4959848403156956,1.0,0.20622568093385213,0.0,0.0,1.0,1.0,0.0
9486,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,0.3929340711812594,0.3192762122487016,1.0,0.0,1.0,0.0,1.0,0.0
9487,0.0,0.0,0.2857142857142857,0.3245078509439229,0.0,0.0,0.6725105947814363,0.5990009308696544,0.14863813229571984,0.0,0.0,1.0,1.0,0.0
9488,0.0,0.0,0.2857142857142857,0.44857902555892487,0.0,0.0,0.626728964877159,0.49787715138007105,0.25810635538261995,0.0,0.0,1.0,1.0,0.0
9489,0.0,0.0,0.5714285714285714,0.6599916375198311,0.0,0.0,0.6695462872072047,0.575012739913852,0.5175097276264591,0.0,1.0,0.0,1.0,0.0
9490,0.0,0.0,0.2857142857142857,0.3950566618389908,0.0,0.0,0.3939862993138353,0.3262111539620447,0.24669260700389103,0.0,1.0,0.0,1.0,0.0
9491,0.0,1.0,0.8571428571428571,0.9999999999999999,0.0,0.0,0.6694187461967036,0.5797648394256036,1.0,0.0,1.0,0.0,1.0,0.0
9492,0.0,1.0,0.5714285714285714,0.4293567888296655,0.0,0.0,0.3916576549522665,0.3162835729913338,1.0,0.0,1.0,0.0,1.0,0.0
9493,0.0,0.0,0.2857142857142857,0.4664174287286823,0.0,0.0,0.2126983233121411,0.6159913488914102,0.23735408560311283,0.0,0.0,1.0,1.0,0.0
9494,0.0,0.0,0.2857142857142857,0.391851869199358,0.0,0.0,0.4021936077274109,0.3145886186298723,0.6731517509727626,0.0,1.0,0.0,1.0,0.0
9495,0.0,1.0,0.2857142857142857,0.38120770948252475,0.0,0.0,0.6781827370904527,0.5944221289202369,0.19066147859922178,0.0,0.0,1.0,1.0,0.0
9496,0.0,0.0,0.5714285714285714,0.763644455614352,0.0,0.0,0.21189064249065154,0.6199053059694366,0.5123216601815823,0.0,0.0,1.0,1.0,0.0
9497,0.0,0.0,0.2857142857142857,0.4941180113472633,0.0,0.0,0.5004042103092672,0.5011381723669395,0.23216601815823606,0.0,1.0,0.0,1.0,0.0
9498,0.0,0.0,0.2857142857142857,0.3600938326077695,0.0,0.0,0.21312429845046243,0.7735151115598393,0.4007782101167315,0.0,1.0,0.0,1.0,0.0
9499,0.0,1.0,0.2857142857142857,0.35152970525608296,0.0,0.0,0.3808868610032618,0.37111401615053907,0.24254215304798962,0.0,1.0,0.0,1.0,0.0
9500,0.0,0.0,0.2857142857142857,0.8905348948787325,0.0,0.0,0.7306384312372853,0.5615777130403243,0.20103761348897536,0.0,0.0,1.0,1.0,0.0
9501,0.0,0.0,0.0,0.2662864601622923,0.0,0.0,0.5595828248954844,0.6616040240016501,0.21660181582360571,0.0,1.0,0.0,1.0,0.0
9502,0.0,1.0,0.2857142857142857,0.20234614022641312,0.0,0.0,0.5595828248954844,0.6616040240016501,0.569390402075227,0.0,1.0,0.0,1.0,0.0
9503,0.0,0.0,0.2857142857142857,0.40298467874104554,0.0,0.0,0.21403936821095643,0.6146627755967744,0.26848249027237353,0.0,1.0,0.0,1.0,0.0
9504,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.3933219615677211,0.3248756338789418,1.0,0.0,1.0,0.0,1.0,0.0
9505,0.0,1.0,0.2857142857142857,0.382769982845264,0.0,0.0,0.3976624987882124,0.32500880133289023,0.5175097276264591,0.0,1.0,0.0,1.0,0.0
9506,0.0,1.0,0.0,0.21539840626128948,0.0,0.0,0.6637438814345624,0.564951247190427,0.07081712062256809,0.0,1.0,0.0,1.0,0.0
9507,0.0,0.0,0.5714285714285714,0.6526415972314457,0.0,0.0,0.3929340711812594,0.3192762122487016,1.0,0.0,1.0,0.0,1.0,0.0
9508,0.0,0.0,0.2857142857142857,0.3950566618389908,0.0,0.0,0.3320605223819381,0.9000002512008312,0.1517509727626459,0.0,0.0,1.0,1.0,0.0
9509,0.0,0.0,0.5714285714285714,0.5931793608555357,0.0,0.0,0.15444368564283562,0.5734271974707728,0.4656290531776913,0.0,0.0,1.0,1.0,0.0
9510,0.0,0.0,0.2857142857142857,0.48357956978375166,0.0,0.0,0.5595828248954844,0.6616040240016501,1.0,0.0,1.0,0.0,1.0,0.0
9511,0.0,1.0,0.8571428571428571,0.9999999999999999,0.0,0.0,0.39191285534079606,0.3265647579000799,1.0,0.0,1.0,0.0,1.0,0.0
9512,0.0,0.0,0.2857142857142857,0.42481001196937046,0.0,0.0,0.6747965676494683,0.595951352756801,0.33073929961089493,0.0,1.0,0.0,1.0,0.0
9513,0.0,1.0,0.2857142857142857,0.4725829354016602,0.0,0.0,0.3763022499417928,0.3839049144682871,0.569390402075227,0.0,1.0,0.0,1.0,0.0
9514,0.0,1.0,0.2857142857142857,0.4228298813902214,0.0,0.0,0.38524547886352506,0.34554921433683194,0.3099870298313878,0.0,1.0,0.0,1.0,0.0
9515,0.0,0.0,0.0,0.5152841780723528,0.0,0.0,0.6385848635394045,0.6374831617910752,0.7250324254215305,0.0,0.0,1.0,1.0,0.0
9516,0.0,0.0,0.5714285714285714,0.461698861657297,0.0,0.0,0.21571841158354083,0.6124964320177968,0.35149156939040205,0.0,0.0,1.0,1.0,0.0
9517,0.0,1.0,0.0,0.2702587020775718,0.0,0.0,0.5595828248954844,0.6616040240016501,0.20622568093385213,0.0,1.0,0.0,1.0,0.0
9518,0.0,1.0,0.2857142857142857,0.545728512418939,0.0,0.0,0.7363818899814081,0.5553688347717518,0.3670557717250324,0.0,1.0,0.0,1.0,0.0
9519,0.0,0.0,0.5714285714285714,0.5337960498267422,0.0,0.0,0.4984258154605273,1.0,0.38780804150453957,0.0,1.0,0.0,1.0,0.0
9520,0.0,1.0,0.5714285714285714,0.8157496987838772,0.0,0.0,0.39640194380785726,0.3225331395923652,1.0,0.0,1.0,0.0,1.0,0.0
9521,0.0,0.0,0.2857142857142857,0.42874980467538787,0.0,0.0,1.0,0.0,0.125810635538262,0.0,0.0,1.0,1.0,0.0
9522,0.0,0.0,0.2857142857142857,0.434759049598179,0.0,0.0,0.6342703671748857,0.6323537028057205,0.14396887159533073,0.0,0.0,1.0,1.0,0.0
9523,0.0,1.0,0.2857142857142857,0.20948048536261743,0.0,0.0,0.5143235212966264,0.6026456378696237,0.11543450064850844,0.0,0.0,1.0,1.0,0.0
9524,0.0,0.0,0.2857142857142857,0.6006089620686562,0.0,0.0,0.42782858144922803,1.0,0.2508430609597925,0.0,1.0,0.0,1.0,0.0
9525,0.0,0.0,0.2857142857142857,0.5033030521865781,0.0,0.0,0.6703032771351933,0.5953747072890048,0.23735408560311283,0.0,1.0,0.0,1.0,0.0
9526,0.0,0.0,0.2857142857142857,0.3950566618389908,0.0,0.0,0.4001882842662449,1.0,0.12840466926070038,0.0,0.0,1.0,1.0,0.0
9527,0.0,0.0,0.2857142857142857,0.5099719803166036,0.0,0.0,0.394232858872883,0.31460015526072205,1.0,0.0,1.0,0.0,1.0,0.0
